Date,Time of day start,Site,Exposure,Camera,Mean flow,FOV,Segment,Video number,Time of video analyzed,Observer,Date Processed,Species,Length,Bites,Notes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,11,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,11,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,11,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HANI,15,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,THLU,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,THLU,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,THLU,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,THLU,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,THLU,5,5,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,THLU,5,1,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,STBE,10,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,STBE,10,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,STBE,10,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,7,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,4,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,4,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,4,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,4,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,4,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,1,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,1,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,10,4,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,10,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,1,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,4,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,4,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,4,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,4,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,10,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,10,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,10,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,1,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,HADI,5,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,13,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,4,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,1,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,2,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
6/26/15,0:12:39,punta_nunez,Exposed,1,,2,3,GOPR0208,0:21-0:28:50,RWL,10/1/15,PRLA,30,3,Date and time need to be changed to correct date (June 2_?); remaining 2:10 for analysis was done on minutes 0:03:00-0:05:10 in video GOPR0207 to complete 10 minutes
